TweetDate,TweetText,TweetAuthor,TweetLocation,AllHashtags
2021-03-25 16:58:42,So happy to share this experience with you ❤️ #vaccinated https://t.co/Lrm4v3lljx,tiffanndawson,"Portland, OR",['vaccinated']
2021-03-25 16:58:41,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",network_gal,"Tallahassee, FL","['KrispyKreme', 'vaccinated']"
2021-03-25 16:58:40,"RT @NHSEastEngland: Our GP Dr Sajid Mehmood  from @BLMK_CCGs has an important message in Urdu about the #CovidVaccine.

https://t.co/b5bhM1…",MetalMummy37,,['CovidVaccine']
2021-03-25 16:58:31,#Pakistan spent enormously on #PakistanDay extravagant while millions of #Pakistanis unable to afford #CovidVaccine https://t.co/y1v5GtOyo4,FreedomTalkNet,,"['Pakistan', 'PakistanDay', 'Pakistanis', 'CovidVaccine']"
2021-03-25 16:58:30,"RT @Grant_Blank_: Happy Every Adult In #Georgia Is #Vaccine Eligible Day! But! We know eligibility doesn't = access. To that end, in southw…",cklegette,Georgia,"['Georgia', 'Vaccine']"
2021-03-25 16:58:29,"RT @THP_hospital: We are now inviting community members ages 𝟳𝟬+ to book #COVID19vaccine appointments in Peel Region. 

If you or someone y…",johnsolo,"Mississauga, Ontario, Canada",['COVID19vaccine']
2021-03-25 16:58:25,Got a call from a local care home to say they had spare Covid jabs and would I like to come along and have one! 20 minutes later and I’m sitting in their car park with a dose of freedom in my arm. Roll on normality. #CovidVaccine #freedom,GusWatson,"New Forest, UK","['CovidVaccine', 'freedom']"
2021-03-25 16:58:21,RT @derekduvallshow: Mrs. Duvall &amp; I have done our part. Fully vaccinated!! Post below if you have had your #CovidVaccine #PodNation #Poder…,ShoottheFlick,"Hicksville, NY","['CovidVaccine', 'PodNation']"
2021-03-25 16:58:19,"RT @MariaAMorton: If this were real folks, the government would be aiming to keep everybody calm! https://t.co/VPlUxRBkAl
It's all propagan…",exhale_chaos,"Vancouver, British Columbia",[]
2021-03-25 16:58:16,RT @barbfederostrov: Would love to talk with California folks with either Type 1 or Type 2 #diabetes for a @calmatters story on #CovidVacci…,Priyanka_Cal,Bay Area,['diabetes']
2021-03-25 16:58:11,seems the next potential Covid topic could be... now that I've had the vaccine shot(s) how do I know that it worked?.... should people start going back for antibody tests now?.... hmmm #COVID #CovidVaccine,Geoffsabtchange,"Anaheim, California","['COVID', 'CovidVaccine']"
2021-03-25 16:58:09,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",mkneipper83,,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:57:55,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",PeterOginga5,"Kisumu, Kenya",['Covid19Vaccine']
2021-03-25 16:57:50,"We are about to get our first dose of the vaccine!
#covidvaccine",adamcjones12,Mesa Arizona,['covidvaccine']
2021-03-25 16:57:49,"RT @contecinc: In case you missed last week's Vaccine Expert Panel, check out this link with the on-demand recording and informative articl…",Aerochemicals,Worldwide,[]
2021-03-25 16:57:39,"#Vaccines are an important step in helping us return to more normal day-to-day life. Join us tomorrow, 3/26, for Cafecito Time con Equality Health. We'll answer your questions about the #COVIDvaccine. Register here: https://t.co/w0D0xRFrcB https://t.co/287oLlqugG",equalityhealth,"Phoenix, AZ","['Vaccines', 'COVIDvaccine']"
2021-03-25 16:57:39,"RT @repcleaver: All veterans, their spouses, and caregivers are now eligible to receive their #COVIDVaccine from the VA. Veterans can reach…",faboomama,Los Angeles,['COVIDVaccine']
2021-03-25 16:57:37,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",alinanvjsmom,"Antioch, CA","['KrispyKreme', 'vaccinated']"
2021-03-25 16:57:28,Vaccine shot #2 and some Hondo Nutrition for the win! @ChristyCary #vaccinated https://t.co/8v8GoCpPZw,CoachJDCary,"Hondo, TX",['vaccinated']
2021-03-25 16:57:23,@5_News @Ruth5News Thank you for your strong voice. You are not alone. https://t.co/J9CTEMd3w5 #longcovid #COVID19 #CovidVaccine https://t.co/N75HrMC2Gt,seeksboston26mi,"Denver, CO","['longcovid', 'COVID19', 'CovidVaccine']"
2021-03-25 16:57:10,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",SavageSaur,hell,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:57:08,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",Pjmwau,Makueni County,['Covid19Vaccine']
2021-03-25 16:57:02,RT @RNAiAnalyst: EU seems to be the only place where $NVAX has #covidvaccine production issues. As if the entire world had turned against t…,KC33536827,"İzmir, Türkiye",['covidvaccine']
2021-03-25 16:56:57,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",DorcasKitaa,,['Covid19Vaccine']
2021-03-25 16:56:53,RT @derekduvallshow: Mrs. Duvall &amp; I have done our part. Fully vaccinated!! Post below if you have had your #CovidVaccine #PodNation #Poder…,k2showsandiego,"San Diego, CA","['CovidVaccine', 'PodNation']"
2021-03-25 16:56:53,"RT @gorskon: Antivaxxers then weaponize these news stories, removing even the minimal nuance brought by a desultory quote from a health exp…",wordsleadmeon,"British Columbia, Canada",[]
2021-03-25 16:56:49,"RT @gorskon: Predictably, reporters with little understanding of epidemiology, statistics, or large numbers have leapt on reports of deaths…",wordsleadmeon,"British Columbia, Canada",[]
2021-03-25 16:56:47,Just got my 1st dose of the #Pfizer vaccine. YAY SCIENCE!!! #vaccinated https://t.co/FfCumtFK8w,CassSgarbossa,"Kingston, Ontario","['Pfizer', 'vaccinated']"
2021-03-25 16:56:46,"RT @streetskitchen: What an incredible evening in #Camden... lots of tasty stew from @OXO_Tower and great fun 😀 
Highlight of the evening h…",shabbirghewalla,,['Camden']
2021-03-25 16:56:46,"First vaccine shot – done! Here's my sticker and my favorite mask. 
#CovidVaccine #ThisIsOurShot #petsitterlife https://t.co/i4MzGgfn2b",SportSlant,NY/CT ➡️NC ➡️NY/CT,"['CovidVaccine', 'ThisIsOurShot', 'petsitterlife']"
2021-03-25 16:56:37,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Theresavet1959,Osage oklahoma,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:56:35,"#Vaccinated #success #CovidVaccine One down, one to go!! https://t.co/as55wuUhQ5",AshleyBel84,"Seale, AL","['Vaccinated', 'success', 'CovidVaccine']"
2021-03-25 16:56:35,EU seems to be the only place where $NVAX has #covidvaccine production issues. As if the entire world had turned against the EU.😩,RNAiAnalyst,RNA World,['covidvaccine']
2021-03-25 16:56:10,"Comprehensive 🙂.
#COVID19 #CovidVaccine #coronavirus #CoronaVaccine #Coronavirusuk 
https://t.co/7s9buGxyge",Jeremy22RLS,Basingstoke,"['COVID19', 'CovidVaccine', 'coronavirus', 'CoronaVaccine', 'Coronavirusuk']"
2021-03-25 16:56:00,"Literally blocks and blocks of #STL folx in neat, organized lines tryna get #CovidVaccine shots at FoPo Community College.
We are ready and willing to take it.
Why has @GovParsonMO been leaving the largest cities in his state out of access?",citychickenstl,"St. Louis, MO","['STL', 'CovidVaccine']"
2021-03-25 16:55:55,Thanks @CityofSTLDOH and @STLCityGov for organizing this mass vaccination @STLCC. #johnsonandjohnson #vaccinated https://t.co/XAOiZbA8pc,amymorros,"St. Louis, MO","['johnsonandjohnson', 'vaccinated']"
2021-03-25 16:55:54,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",StaceyNeosmom,"Ohio, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 16:55:54,Allen Temple Baptist Church in deep East Oakland is hosting a vaccine clinic with Johnson &amp; Johnson's one-shot vaccine through this week for people who meet county eligibility guidelines. #Janssen #CovidVaccine #Oaklandside #OneShotLikeFortnite https://t.co/w0eOtkDuNq,vicvTV,San Francisco 🔄 Oakland ,"['Janssen', 'CovidVaccine', 'Oaklandside', 'OneShotLikeFortnite']"
2021-03-25 16:55:50,RT @CCEHtweets: We are proud of the shelter providers in our state for doing everything they can to get their residents vaccinated. We want…,MSCFCT,"Bristol, CT",[]
2021-03-25 16:55:49,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",brooks_anthony,,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:55:41,"Are you having the coronavirus vaccine soon? Wear 👇🏻 T-Shirt😉
15% OFF ends today 
Code: MAGIC15

I'm not scared of needles!! Premium Scoop T-Shirt @redbubble
https://t.co/cI9Nq5Pkvz
#redbubble
#tshirt #notscaredofneedles #coronavirus #COVID19
#CovidVaccine
#vaccination #vaccine",akaiawa,,"['redbubble', 'tshirt', 'notscaredofneedles', 'coronavirus', 'COVID19', 'CovidVaccine', 'vaccination', 'vaccine']"
2021-03-25 16:55:41,RT @INTERPOL_HQ: ⚠️Ordering a #COVID19Vaccine online will only get you a fake product. It's not worth the risk.⚠️ https://t.co/gAGmbCq91K,MSiManagement,Worldwide (People 2 people),['COVID19Vaccine']
2021-03-25 16:55:31,"RT @NH_India: Double #mutants of  #coronavirus can bypass body #immunity. It means a persons recovered from #COVID19 can be reinfected, and…",covid19_alerts,"Westmont, IL","['mutants', 'coronavirus', 'immunity', 'COVID19']"
2021-03-25 16:55:18,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",WakeUp80925827,,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:55:08,"RT @NH_India: Double #mutants of  #coronavirus can bypass body #immunity. It means a persons recovered from #COVID19 can be reinfected, and…",SarahTitus0306,,"['mutants', 'coronavirus', 'immunity', 'COVID19']"
2021-03-25 16:55:06,"Lovely sunny day today, but I am in bed as Covid vaccine and MS are having a disagreement. Stay happy people 😄 #MS #COVID19 #vaccinated",BigSky22222865,,"['MS', 'COVID19', 'vaccinated']"
2021-03-25 16:55:05,"RT @NTynesideVODA: The latest bumper edition of the VODA ebulletin is out now ➡️https://t.co/MD9xtkY92b

#CovidVaccine #CovidNews #NorthTyn…",Heritologists,North Shields,"['CovidVaccine', 'CovidNews']"
2021-03-25 16:55:00,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",mak4332,"Alamogordo, NM","['KrispyKreme', 'vaccinated']"
2021-03-25 16:54:58,"#KazofmUpdates
#COVIDVaccine
Authorities at Masaka Regional Referral Hospital are concerned about the low turn-up of health workers and teachers in the ongoing Coronavirus Disease (COVID-19) vaccination exercise. https://t.co/F3OSmcdhVj",978KazoFM,"Plot 2, Upper Street Kazo town","['KazofmUpdates', 'COVIDVaccine']"
2021-03-25 16:54:48,"RT @htTweets: To meet domestic demand, vaccine exports to be done in a phased manner

(@Rezhasan reports)

#CovidVaccine  

https://t.co/kB…",DevNarayanSS2,India ,['CovidVaccine']
2021-03-25 16:54:47,Mrs. Duvall &amp; I have done our part. Fully vaccinated!! Post below if you have had your #CovidVaccine #PodNation #PodernFamily https://t.co/aV6aRaLZUO,derekduvallshow,Planet Earth,"['CovidVaccine', 'PodNation', 'PodernFamily']"
2021-03-25 16:54:47,All done. #CovidVaccine #yay,LylaBellatas,,"['CovidVaccine', 'yay']"
2021-03-25 16:54:47,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",NaleBenavides,,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:54:44,RT @DrDeepakKrishn1: This is a table showing the Indian birth/death rates. Most of these deaths will be among above 60 age group. A vaccina…,DeepakPathak_DP,India,[]
2021-03-25 16:54:41,RT @nilikm: So happy to enter “#CovidVaccine” into my patients’ medical records (when they tell me they’ve had it - family docs wouldn’t ha…,jocelyne_jocey,"British Columbia, Canada",['CovidVaccine']
2021-03-25 16:54:41,"RT @nhsmerton_: An @AFCWimbledon fan, Marc was among the 1st to get his jab when we opened our latest NHS #CovidVaccine centre today: ""This…",wupfanzine,Wimbledon,['CovidVaccine']
2021-03-25 16:54:29,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",gary_prime,"Wet Coast, BC, Canada","['KrispyKreme', 'vaccinated']"
2021-03-25 16:54:28,"We have been busy little bees doing mobile #COVIDvaccine clinics this week. Here we are with @DrammandEchter vaccinating farm workers and staff. 

#VaccinesSaveLives #vaccinated #healthequity #ThisIsOurShot #CovidVaccine #COVID https://t.co/kc3mxbCJUM",ChampionsFH_SD,San Diego,"['COVIDvaccine', 'VaccinesSaveLives', 'vaccinated', 'healthequity', 'ThisIsOurShot', 'CovidVaccine', 'COVID']"
2021-03-25 16:54:28,"RT @BJSurgery: 🆕🆓Very important #OpenAccess🔓BJS paper on preop #Covid19 vaccines out today:

SARS-CoV-2 vaccination modelling for safe surg…",Fahad_Ahmad9,"پشاور, پاکستان Pakistan","['OpenAccess', 'Covid19']"
2021-03-25 16:54:24,RT @Bryn247NOW: Such a relief to be fully #vaccinated @moderna_tx. What a crazy year it’s been. https://t.co/h6XBTF6cZx,JTretter71,"Richfield, Ohio",['vaccinated']
2021-03-25 16:54:22,"An older patient who recently had her second #CovidVaccine  dose reported an improvement in her sense of taste and reduction of tinnitus, both of which started during the pandemic. Could the vaccine have reduced symptoms? Is there research looking into this?",nyneuropsych,New York,['CovidVaccine']
2021-03-25 16:54:16,RT @PressenzaIPA: Cuban Vaccine Ready in July. Interview with the Cuban Ambassador to the Czech Republic https://t.co/VzoeMqIXmC #Covid19Va…,KGPatrice,"New York, USA",[]
2021-03-25 16:54:14,I cannot overstate how much RELIEF I feel when one of my family members gets #vaccinated . It’s like a physical weight off of my body. Thank God for #science. And finally for effective #Leadership from @POTUS and @VP.,EKraus38,"Washington, USA","['vaccinated', 'science', 'Leadership']"
2021-03-25 16:54:13,"RT @nhsmerton_: An @AFCWimbledon fan, Marc was among the 1st to get his jab when we opened our latest NHS #CovidVaccine centre today: ""This…",charlietabloid,London Town,['CovidVaccine']
2021-03-25 16:54:12,@AndresPoontoz Awesome! Just had my second Sinovac dose! #vaccinated,gabyaguero,Santo Domingo,['vaccinated']
2021-03-25 16:54:09,$ALT Nasal #CovidVaccine is destined for round 2 -2022 boosters - shipped home by $UPS $Fedex and $AMZN -SelfAdministered https://t.co/aEWpi964VC,TonyFauci2,"Beaver Creek, Co. ",['CovidVaccine']
2021-03-25 16:53:54,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",gagen_patricia,"Phoenix, AZ","['KrispyKreme', 'vaccinated']"
2021-03-25 16:53:48,RT @SFHumanRights: The San Francisco Human Rights Commission invites your participation &amp; questions as we host a COVID19 VACCINE EDUCATION…,TNDC,San Francisco,[]
2021-03-25 16:53:36,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",myemc36,"Arlington, Tx","['KrispyKreme', 'vaccinated']"
2021-03-25 16:53:33,"#COVIDVaccine
Authorities at Masaka Regional Referral Hospital are concerned about low turn-up of health workers and teachers in the ongoing COVID-19 Disease vaccination exercise. https://t.co/LHUge3gFe0",KatusiimeCarol5,,['COVIDVaccine']
2021-03-25 16:53:27,@lolaeyedoc @HelenEBedford You win!! Beautiful sticker and share! Yes the #CovidVaccine sticker is a small but mighty sign! So pleased to see them!,chersvacca,,['CovidVaccine']
2021-03-25 16:53:26,RT @Vaxart: We are developing oral tablet vaccines using our proprietary VAAST™ platform. Check out our white paper to learn more about our…,wsm1912,,[]
2021-03-25 16:53:19,"RT @IslamRizza: Just waiting for the government  to offer us free vitamins, minerals, herbs, non-GMO fruits &amp; vegetables, student loan debt…",VivianX06495114,,[]
2021-03-25 16:53:07,EU nations are doing a favor by not using the Astra zeneca vaccines. That way I imagine them being redeployed in developing markets and nations who desperately need it. #astrazenecavaccine #CovidVaccine #COVAX,MiteshJDesai,India,"['astrazenecavaccine', 'CovidVaccine', 'COVAX']"
2021-03-25 16:53:06,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",HuntingtonHound,Los Angeles,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:53:06,"""Herd immunity is likely close at hand. Dr. Fauci inexplicably ignores Americans with natural immunity from previous infections"", writes @MartyMakary 
#COVID19 #HerdImmunity #Fauci #COVIDVaccination #vaccinated  
https://t.co/0Msbyyr2YF via @WSJOpinion",Dinoslb,Houston,"['COVID19', 'HerdImmunity', 'Fauci', 'COVIDVaccination', 'vaccinated']"
2021-03-25 16:53:05,"@ModalityGP 25,000 patients #vaccinated  in Keighley is amazing work! Thank you to everyone involved https://t.co/9yA2Dl88Tt",Project6_,South and West Yorkshire,['vaccinated']
2021-03-25 16:53:01,"RT @NHSEastEngland: Our GP Dr Sajid Mehmood  from @BLMK_CCGs has an important message in Urdu about the #CovidVaccine.

https://t.co/b5bhM1…",GailKir94323570,,['CovidVaccine']
2021-03-25 16:53:00,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",OklaEsq,Oklahoma,"['KrispyKreme', 'vaccinated']"
2021-03-25 16:52:53,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",davemutegi,Kenya,['Covid19Vaccine']
2021-03-25 16:52:50,"I got stabbed with the MicroCrisp. Now I have super strength, Quick Agility, and Action Reflexes. #Texas #vaccinated https://t.co/5rtoIX9PYb",aznclairnetkid,Somewhere in the band universe,"['Texas', 'vaccinated']"
